Address,Latency (ms)
91.121.50.226:8333,13.220588235294118
91.134.145.202:8333,16.871584699453553
91.147.232.98:8333,32.9002849002849
91.158.68.128:8333,30.6448087431694
91.176.59.239:8333,692.8681318681319
91.185.198.201:8333,17.50526315789474
91.193.237.116:8333,42.4375
91.199.41.45:8333,610.2222222222222
91.206.15.31:8333,150.0204081632653
91.206.16.214:11080,70.4438202247191
91.209.51.131:8333,36.32112676056338
91.210.183.14:8333,26.16346153846154
91.216.149.28:8333,34.82644628099174
91.218.62.55:8333,21.0
91.231.182.136:8333,30.0
91.232.105.196:8333,17.57632398753894
91.239.130.62:8333,5.027777777777778
91.39.225.108:8333,15.0
91.89.249.47:8333,16.666666666666668
91.92.144.226:8333,29.925619834710744
91.93.194.154:8333,39.22769230769231
91.96.65.104:8333,24.0
92.110.107.227:8333,24.771428571428572
92.116.34.198:8333,18.0
92.145.201.85:8333,24.682539682539684
92.204.40.25:8333,8.052631578947368
92.237.239.64:8333,522.1046831955923
92.255.85.31:8333,40.0
92.35.77.232:8333,36.111111111111114
92.42.110.214:8333,8.147222222222222
92.42.110.242:8333,8.476712328767123
92.58.171.140:8333,445.2151394422311
93.107.234.89:8333,38.62645914396887
93.109.100.61:8333,62.92307692307692
93.115.28.70:8333,37.666666666666664
93.115.28.92:8333,37.778082191780825
93.115.29.41:8333,36.92857142857143
93.123.180.36:8333,42.4
93.138.13.198:8333,19.0
93.16.43.241:8333,32.352777777777774
93.176.171.87:8333,36.0
93.177.82.226:8333,59.37604456824513
93.180.51.51:8333,44.0
93.190.140.14:8333,15.71311475409836
93.190.142.127:8333,17.235616438356164
93.190.143.76:8333,15.527131782945736
93.225.60.51:8333,21.071428571428573
93.238.39.1:8333,4.5
93.43.231.1:8333,16.674157303370787
93.95.102.81:8333,43.717451523545705
93.95.88.13:8333,26.78466076696165
94.110.97.196:8333,30.5
94.112.236.182:8333,15.55
94.130.110.224:8333,3.293150684931507
94.130.57.196:8333,3.3579234972677594
94.130.69.46:8333,1.0096463022508038
94.130.71.31:8333,1.0085470085470085
94.130.84.44:8333,2.750684931506849
94.155.50.149:8333,29.55785123966942
94.177.8.76:8333,11.071428571428571
94.19.128.204:8333,47.89351851851852
94.19.7.55:8333,60.97260273972603
94.209.120.113:8333,28.923076923076923
94.224.160.139:8333,30.272727272727273
94.23.218.124:8333,13.20138888888889
94.23.247.135:8333,13.200657894736842
94.23.33.130:8333,13.240437158469945
94.79.218.222:8333,135.05405405405406
95.105.186.195:8333,21.708333333333332
95.105.236.223:8333,19.0
95.110.133.223:8333,25.173669467787114
95.111.235.189:8333,13.603305785123966
95.111.247.227:8333,8.382978723404255
95.142.173.153:8333,17.952513966480446
95.167.180.230:8333,59.61764705882353
95.168.162.24:8333,11.83882783882784
95.169.196.247:8333,28.333333333333332
95.179.216.148:8333,75.52331606217616
95.183.54.17:8333,11.623931623931623
95.208.175.73:8333,21.58974358974359
95.211.152.100:8333,12.121771217712178
95.213.145.218:8333,42.512328767123286
95.214.53.154:8333,25.93169398907104
95.214.53.160:8333,54.690184049079754
95.216.187.94:8333,26.389041095890413
95.216.24.161:8333,26.074074074074073
95.216.245.175:8333,25.944649446494466
95.216.3.111:8333,26.311977715877436
95.216.32.13:8333,25.816326530612244
95.216.6.48:8333,25.2
95.216.66.24:8333,26.016438356164382
95.216.9.186:8333,25.76086956521739
95.216.96.167:8333,26.068493150684933
95.216.96.93:8333,26.256830601092897
95.217.107.167:8333,26.11764705882353
95.217.117.30:8333,25.0
95.217.133.72:8333,26.56
95.217.142.177:8333,25.31159420289855
95.217.194.183:8333,26.290123456790123
95.217.202.21:8333,25.0
95.217.204.156:8333,25.983471074380166
95.217.226.96:8333,25.73374613003096
95.217.229.50:8333,25.573333333333334
95.217.34.36:8333,25.3
95.217.38.60:8333,26.087671232876712
95.217.41.248:8333,26.4672131147541
95.217.43.125:8333,25.58730158730159
95.217.78.80:8333,26.03835616438356
95.217.78.81:8333,25.70958904109589
95.217.96.83:8333,26.105263157894736
95.223.181.241:8333,21.0
95.31.196.15:8333,834.5590062111801
95.79.53.19:8333,47.0
95.89.9.178:8333,25.0
96.126.123.143:8333,128.32142857142858
96.224.237.149:8333,104.03225806451613
96.227.120.174:8333,103.83673469387755
96.241.80.222:8333,124.78145695364239
96.242.146.218:8333,107.07407407407408
96.246.242.18:8333,104.92307692307692
96.35.21.162:8333,137.11111111111111
96.41.97.66:8333,170.41420118343194
96.42.28.189:8333,133.63736263736263
96.44.156.199:8333,151.0
96.51.136.35:8333,151.19230769230768
96.55.92.185:8333,162.0
97.101.25.41:8333,136.23076923076923
97.113.142.6:8333,168.0
97.113.203.226:8333,205.33333333333334
97.126.42.129:8333,162.66666666666666
97.93.245.204:8333,138.23837209302326
98.109.143.76:8333,114.0
98.111.198.56:8333,104.17073170731707
98.127.125.9:8333,192.5068493150685
98.127.210.42:8333,159.8421052631579
98.15.141.226:8333,280.2
98.162.203.126:8333,141.3943661971831
98.179.250.220:8333,175.83279742765274
98.216.148.56:8333,113.58545454545454
98.218.87.12:8333,109.85
98.36.34.124:8333,172.98066298342542
98.55.58.221:8333,147.79850746268656
98.96.30.75:8333,131.10526315789474
99.132.141.86:8333,110.54571428571428
99.164.139.172:8333,133.0
99.24.222.150:8333,114.89693593314763
99.240.71.212:8333,112.9090909090909
99.249.199.208:8333,134.85333333333332
99.28.196.112:8333,115.30337078651685
99.29.112.187:8333,110.98996655518394
99.47.94.186:8333,148.56
99.58.60.114:8333,136.64285714285714
a2kxoqsv5pboc3q6yw63mmaaermaipc34weudqyyg6lyahmvwejjaoqd.onion:8333,586.1282051282051
a4jb6d7hlsfhn24ukzq4ormjq4own6hw4hrawrm6zmq4itjmfajugryd.onion:8333,1039.5555555555557
a7rpgwqj4yblhmpg6aip2cqawodr56xlpcocjhzy5vqr6sbojqv3hfid.onion:8333,972.8064516129032
abenar2qml5oswnjd4lrnibeczams2uyiwsor2op4h6bbc22qo5vzyqd.onion:8333,698.1973684210526
antem46hovqzopaj43sujue4fu2oduck4uusfto73f6wpaoaglnlrbqd.onion:8333,2247.057142857143
aosbkenfukc5phqda6jiqiewndhahzmdpysbu45tuzrk4ansmn4bmkid.onion:8333,881.4516129032259
apfngwaw5zeqcigsmykl5kljb3gco7a4ygvtwkqrrt7zfh6s6hldavqd.onion:8333,1370.659090909091
asmn52slqtlnesujjid432qjoveeuw45jz2x5q3cpl6r6judnoy7q3yd.onion:8333,771.520325203252
b3vbvyt2k2k3kisg7gilxqf53kut6jix6bh6s2gepd6rpt6ga5rklcqd.onion:8333,783.6162790697674
b6c3b5s7cvrrxbfcvopghle45khen34iaucokrlvhevwhqlwom6ppaad.onion:8333,837.6976744186046
bhskgmacjjl7zb2q2zbiawgqed6ktccmotjhcngm3tt33v2lonre5rqd.onion:8333,842.86
bitd6yygq3pgtovcu36bsmezp2vvwqxw7x6nr6zvjbihtxzho62fboyd.onion:8333,637.3977900552486
c2aqchifq7eyhzpk5qg4rtk24aibnyfqcckz3rohaa2xbycajbwjqlyd.onion:8333,674.6428571428571
c2vtaaojm735cmbgyb7bfzn5ybp66xlew6dygqcyelpdlydkpjtghzid.onion:8333,775.8030303030303
chdpiazh64covrzsbztxcw7afzrskivyk74knuutmst24t36gg7kbdyd.onion:8333,901.8130081300814
cnydwvjsylwj3shbix5flktmmgxuabpworramr5yhyqwc7inigzsl7qd.onion:8333,808.5976331360947
crpzgg7mezu4a75lx2ngz2aje4abieqi4o7cim7qx2d4kvckdtdej3yd.onion:8333,453.944099378882
cxjyxsikseifn7od5wj5nlql3tivd5yztfx2boipxqhqcc3cfxftjryd.onion:8333,886.3496503496503
dfdahlt5ilyq6ejq4j32opmhubkleiikstgwhqqgyfrxfeohj7gmh2qd.onion:8333,1094.9518072289156
dm5rdc2n5abidilljtavupaobksincbfxcwkoygsshz3cqrxn74lakqd.onion:8333,1047.6666666666667
duipebc5b636t2ykt45tqkju6oycs2lkh2agzad2yjs7wifxr4m73jad.onion:8333,967.75
dyhmbv2ds47tue6ignyzft5ikwj4bggm5gq4tjytipdpqlo3s7qfniqd.onion:8333,1081.460606060606
e2f57n3xlprmdfuhtpamzsfk45s57dmz6b5a3hmm5ufgrhtfa45cpryd.onion:8333,577.9033613445379
ehvnxflf3wfreb2ycuxcktax5wlzjly5pbhojvbbyfrn4oonk6uunjyd.onion:8333,858.3855421686746
eq22lzbus2w4pewfrg46s32x6aclq3xiqmjvy5h7lrxjuvqnqcsziyyd.onion:8333,867.2941176470588
exog3zgzf42yjqew73crkzboacuhwnzbmlojag3fffqa7xbfsyzpwkad.onion:8333,921.3805668016195
fliynlju3prz2tstfthsb77culkluqolcysdxwfdwxl2hul5igeqagid.onion:8333,818.8273381294964
fsdcfnr4gqvljhr4vkypqykjxscrmtsxfxeixck4t7mng3vkkxx566id.onion:8333,599.4246031746031
g3zl23vpenyxwzufg7wpbbaku6w6gu2tgjd6f5nxr5xxnuny7773cuqd.onion:8333,596.60101010101
ga3yezebtcx72dzv4utlzqnywfa7lrdgy3kd2vn4yy5waegfwsvmywqd.onion:8333,693.625641025641
gc2ellc3vqp72mar36seboupytabzutiv7kxwdpigsesf7o4x7qdfwad.onion:8333,736.8870967741935
geqd5vj3r34ewq3tyhan3hqkhhsleqhdlnuu2nxcsompe23xmmqzh4qd.onion:8333,618.7328767123288
gmdbpjwkr4tepe3ezf5m4fhskejvnp5u6eurb4j72fq4soyydnxa24qd.onion:8333,855.9411764705883
gryivhadltaityzvsljyp3rf5hie2rmcm5de3nuvt5pdiqrs2rssgrqd.onion:8333,780.8235294117648
gtsablq2zpfgdymrqe7d5a2xa5syaguidns56hv4bzs6w46e77a74gad.onion:8333,1100.2815533980583
gxtnaulrjdzaz6nmxtvvhavljuazcifva7v7grwsbxcluvl5pvpaa4qd.onion:8333,1277.825
h5qvrvkdq5wvuywuxb36toph3i7dxl4tk767w7f6hrbuvo3sqqj2xqqd.onion:8333,1056.179487179487
hbgfc334pfukirhkcnpvtgnvkcxg7cxkly3eqwmawmw3rfmlbnylmnad.onion:8333,1038.8470588235293
hhsvcavjpkpvubslhkgoyw2sswqs6ccwdgfvkrxldtlrfiyotkvsmzid.onion:8333,892.1931818181819
hj3y7sy6vxcv4tkw5cbegsdslqeicblutwyckuz6bx3o3kkesia3lkid.onion:8333,1015.448275862069
hmkkkcdlpitjirsj4xfuktufhp5umydzdt342hvut2afcrxowcvwpoyd.onion:8333,815.1896551724138
hoqlf3tpnq7bsowobivfpninp3eukhftv6kmtol4iworwwvnbdzh35yd.onion:8333,445.48514851485146
hyddoxcoyckwa6lloendglu7rvlvwph4gf4xxgteb2hbmbfvk7zlabid.onion:8333,540.9184549356223
hysqyv7fxz3mfkqgt35qifykb7bzhs54xuez5tmspqddf6ugsu6k4zyd.onion:8333,1082.2016806722688
iaex2k2d3sbqwuquzxkrrojcmzn4ezwfdtafv7ktdu7f5wdf6lz5zeid.onion:8333,931.9384615384615
ictzg7je7ghdeebq7roalux7sbm4prftw6h2fd2xzjekm7pq3vdtsmad.onion:8333,772.0526315789474
idr2g7teqbfc2akxqjtjj77ynmpfee4wpfogzrjarxvseghgjumkt7ad.onion:8333,911.8684210526316
ifpwrn5oiear2sue7arr6ltwwpamlfcvpadt46hjnhwhsoqvkw344vyd.onion:8333,690.2727272727273
ilghggfpk42sprssa5i6budycormzutbwqpupusd55cyl3a2dqydp7ad.onion:8333,1001.8285714285714
jgnphhzorsd56kppl2mprd74mdp5upuy3oxe7esll2q33p4vm6hnryad.onion:8333,1415.1041666666667
jiatjj3xvt2ik6fhpms4ireafxj36v4h7uq6uaeeddmkqpblyke3dtad.onion:8333,774.4142857142857
jkut3tzdv4maillaw4j6tg4ixv4yxhldg4cfz34zc7ugwp6g2mmjlhqd.onion:8333,687.2364864864865
jvecrctzp5bfcwyv6xizqt5miuh33plobdb45p6lzy6i3djsqrgfukad.onion:8333,1149.060606060606
jxar6yuh6p6yxsnzjuh6gikn5jfow7omr3zvej2z5mu4iebjirh4oaad.onion:8333,1167.5128205128206
jy7iiixdqi44abzhpr7hy3v4a6cjft3guy43j6oj5joh3taiyqkbwkid.onion:8333,588.3540372670808
jzoeaad2jlnidhcq4xrnin6v5jetgyvzl5cygp2mq6nosafzaeuohjyd.onion:8333,1051.3333333333333
k4bwnxj5hxziyiueqqzsj2tv6ivygigccvvjxlugipqeiraq4p34lsid.onion:8333,850.9664804469273
kdvp2owtar6oodftedyhg7xac4tfuk4z7fgsnctft4lc7gscv64rdzyd.onion:8333,1632.0877192982457
kkphnvze32bjig5awzapxwnc45kloltsawdaigehncrrdlkzndnywqqd.onion:8333,1184.894366197183
kn5unldylic3ax5jxvodiwsjonpouoabufznlomtyvprkbvdf5mcndqd.onion:8333,1026.5833333333333
kuq4hc7i4p42aicfgdau5cgaiigozscsbhibh4ynanqncrugmfif2bid.onion:8333,953.6413043478261
kvkdnznbi64s6jwcnbvewq3dug33pui5lf7jo3imlg3pmhpybtdf3cyd.onion:8333,910.3846153846154
kx6fro6pgjzwxv2tbrsep4pvyrexkljzfzwygvt2tzb3ildab34diaid.onion:8333,1876.637254901961
kxvphavfumrmah3njpwze7ejufumdkdeuxu56k3lvygquza6euyksqid.onion:8333,942.536
kzezoiejxte7rcchomsayoh4emcf2sbyjmvo52aa2urnyb6gmuq6pwid.onion:8333,959.46875
l3ejzw65b2nm25txtqfc2uyoxpytv6kz5rpf5qqn3q6h3zr3kswalfqd.onion:8333,1020.3934426229508
l4tjyq43ed74fqbluk7c6ojrf3p7psmxhxjekjo3cvcplx5en6wypiqd.onion:8333,682.1142857142858
l7ovbkuygjd3u4gxnri5s2ac3ecxv6tt7eyvbsyvxouz3evzguyuqmyd.onion:8333,1025.2790697674418
lf3pxepcotob52t2dcljjhtzstqnexrrorxlmavcxjrg6lbf4u33vkad.onion:8333,1259.1338582677165
lgyj2qqqqabbc7jbtvppy2n6aq6cqzt2oofmfrpolatxpvrrp45nndid.onion:8333,745.5071770334928
lgytxpvxnlpevxzjpkzw64o7e43amtw6zepzaxrmawlhmbieba75d5ad.onion:8333,1305.1315789473683
lpv6yzo6v4k4dmmy457cqn2emt66jl2asenbjjdoqw63n6uv6drnlrid.onion:8333,688.9948453608248
mcqbum5bxnmhoumwsybh7opr7lqvhr2tqrq6y52bvwftjup4jx4ay2ad.onion:8333,764.6363636363636
mrlyeqavp5ufbsnk37tr6pmbnlr74e4v3xtlx4elmhrb3hfrfpuiz4yd.onion:8333,569.1273885350319
mu6yhha26zf2j2sq6bt25bieq6cliiws3hxwhibnmsticaub4vffl3ad.onion:8333,732.7770700636943
mvz2jduhvgwmyosvf4yvd7f5c66wvv7ui5ggf7ycl252t62vcermjaqd.onion:8333,3010.0222222222224
n5opeeo46v26wqslblc5fgtf47pxrwmzyog6vbxl7rpbohj7tswpnayd.onion:8333,1157.1333333333334
ndzs5zwizy5onsmvquhiwnutfthmmwvl53ao4oacqszaupan6dw7luyd.onion:8333,1265.8529411764705
nelc67yc4nmjxh3adijoqywaa6nantzvnbl5y6ejbfwskwkspqg6xsad.onion:8333,900.1166666666667
nnmpdg3y2m3l74hc5bjajsdgwlxqqgfocpxvfxcu3hf3qzvzkvezocad.onion:8333,844.7374301675977
ntr4oh3h3zmyobqgek2b7jxl6pezmzkayhspq4mrdyocgvgoolntz2yd.onion:8333,473.5235294117647
oac2gbdczjr6akmqygkjwtosecf3sygxlddd4jom4dnzesjlntim77qd.onion:8333,789.3661971830986
oc2btfl4borjrjsplxfznga3oiuxjxuglo7umdrnfyfprvhnleko5rad.onion:8333,752.7709923664122
oclovznj2qmtrzrkizgml65r3xu4mve52kxoumhbudu2t6qiirelscyd.onion:8333,711.4594594594595
oei36q75bhpl4dutjnelbkorzneppw52mbxlph47q7coq3sspwlgimqd.onion:8333,778.48
opcbwivwhlr4sbhfu6zbtgc7ngflkzdpg573jeawggg6uskp4ng3exqd.onion:8333,923.4571428571429
owb3djyiapp4w3hue6a5kd73oepn3pyozqurxdhu3qsayqkqybphxuqd.onion:8333,833.2702702702703
p2xdake4pwyz2tcsqgxc55idjssjbwv7n4numawe6yp4elbngd2qw3ad.onion:8333,896.6666666666666
pcxlvkgabsowmrx54b5bgqglershgfchr6xavrhbfngridplzhf2pwqd.onion:8333,291.0
phakdh2iehojnuchao6noffhxd6r6s5ziwjskqreutd6xdkrqxyul4yd.onion:8333,655.6627906976744
pxeqh7ap62pt3hjk6pghq4pyqhorjbimsmm7wljzblsgpdt4u6iu7kqd.onion:8333,1069.7222222222222
pz3aojrhdx4bugk6l33s5joh5firuusollv6rpa63diq2z7cqccglvqd.onion:8333,801.9214659685864
q5psfs2pzc5cf6uovqrbgy6qjmfaraejog3sdehjxxa2oahwizhf3kqd.onion:8333,734.159793814433
qblwkrvpgpjsghtqfva3gdsunyete4yussidh5coedvnkdynomwm26qd.onion:8333,1317.34375
qlqrdtxonwd4kbbgsyoi6ugy4etq2hhpleudzobt44plhlsquxvq2ryd.onion:8333,869.4666666666667
qlxls6euowcxwdjqj3oqlquadelcgrzqto2cj2dnt4c7z2da3debwcad.onion:8333,894.3157894736842
qwo5ihaytfl7rnyqxn3zbco74fwcyvbp2jjcixfrghjbj4ny3xp2joid.onion:8333,1212.3
qzsfwqxbvkehwurhgnv3vs34drxp2ayqxapjwk5sq3d4uywuyaprvsad.onion:8333,3279.8
rb3cdm4546ozwbsscanpgyiumnqkyxwcyaoho3srn4ypl2ul4mngzuid.onion:8333,834.2105263157895
ry7weogbulfhttmrn4lrp3gl6h3wkyt2hunadn4h6ffbtnleno4tyvid.onion:8333,628.8965517241379
ryymccrnbwvcwgmphu2bee4yw2bp5gmwxqlxhhyyl324qjq4iau33fyd.onion:8333,706.4949494949495
s335fjats4urcvpopudoqfanhwla4qtep3rrru25ufhnaqbchyy3jqyd.onion:8333,565.9593023255813
s5n6kiqhipe3zgq65qatjqalxss3kkdjuvwhhnx2qwijexqnmbcsnbid.onion:8333,1031.7621359223301
sacvpd5p3cflqmupn6sba4gne7ggt2spxz7a6zpm3mrv5tpbkadlvpyd.onion:8333,712.0993377483444
sdqqg33v2zhftxrpn4bnrv3qsqplzcjnjpbgvjxtvtvgao2by2drxnyd.onion:8333,571.0458333333333
sdv3enf6a6mafqoe2skr6k4f42us76w775n2ty7umzl2xbzxramu5uad.onion:8333,605.0874316939891
slszuthlib4luwgtp2cvbew3qrpnvetipgddznri63gpx6b275cffkad.onion:8333,979.5072463768116
spayt6sjccly4t2jrdyxiiubxr2g2z23xlwu3ktcyhxn6dl5lixw2eid.onion:8333,834.6839826839827
srj2snjdaiupsc5hpuipbmy63oqxzpbt5lor2bh7ujorgz6f6l4aocyd.onion:8333,535.0849673202614
syf74uwf5sel32nyl2dop5edrcasfq7zmgbhqh4x7rkcaem54cz7dnad.onion:8333,799.7058823529412
t5dsbkooqhrvmwxhquhqdt7wdikk5s3j5t2qvoe7iu2g4b5crw6xlnad.onion:8333,674.5918367346939
tdtpf3k5bl37p5qufsvsdbqynt4k26xr5qpccz43anflbooyfxpp2nqd.onion:8333,1077.5483870967741
thvq2jj64oalg3o6lewdvyco3vqsxwcgksoc6q3tb2plnrycmhd6ddqd.onion:8333,1475.8181818181818
txr3ob2hsweyago3wgqykfiyj52ywrwucdljvgk5qrbe4ehgh6rvwmad.onion:8333,721.9433962264151
u3547czaks3zje6w2nislaqgsa37zpgdesewp5oevoknid7wjug7fuid.onion:8333,880.75
u7phavksrlzphv5upw3nty3kh6rzmkxlg3uaa7hqadt7dhjgffkc2uqd.onion:8333,1049.7662337662337
uc2wek43veq2l62l6cvtrixzxa4taeljefcbqxxkrsfw7xz6r5smaxqd.onion:8333,885.0
ufydpyz3dromngmqbk4xsov2zxbepycusjchhh2edgspggru5raevpad.onion:8333,888.24
utfl6ajcxspwvg44y2xc2nkrimqn57s6rtfzhg64jexrtxnwowtvdmqd.onion:8333,636.9756097560976
v46p3l575djvsfzczaibcqhs62hh22dqbotqrdmkfyjuezbkvejfd4yd.onion:8333,451.34597156398104
vad5iekj7vzm4r6mai3kpbhz3sr27i3oa2abzk644ndqzc44afkoitad.onion:8333,1002.4460431654676
vb6imp7yrpuhp3g7tjz4urxgzka5ybvayvarec3366uauh5gzwsorwid.onion:8333,1190.435064935065
vcxv6rcrhjfogqjobjhelj33amur6mtphklzwvngrgq6xpl2ornuleid.onion:8333,1035.75
vh3hoeihj3ccsychqoaqpq2mjfbxca32yza35tb5ruiqeadv7yapccyd.onion:8333,528.0528455284552
vjscpmkwdzaxlhvgwcsj4otgbvgpdtiuujik4wbandhdo4x26lkwq5qd.onion:8333,906.1666666666666
vlppqk3wu6qqvbiheiq7me4sw43g6wkullcb5to3nwd5dntv6aw6cpyd.onion:8333,918.5786516853933
vlz6qqkdysith4iebu6q4gu4rbnj3uqb3ytsqqglihpl53c5qin42yyd.onion:8333,587.4917127071823
vvgwu4nr7fq7ebffrybgadrnacturhrs3nq5wkfagpc34jl7eg3g53id.onion:8333,538.4392523364486
vwcyneuqvskjghlh3xh2desb66syur6q2fwkcddnc3e44nsow3xd3pad.onion:8333,923.8333333333334
vywnom4nzdkvvhmoef4npgcaqqrrmgpmhcx7c7n57t3gxnqubq3nsqyd.onion:8333,876.8558558558559
vzleatncxglazfyw6f6keqi3276f2hewgisopidxh2mx3uxu4iflw2id.onion:8333,501.54237288135596
wa56s2h5ydrmosabyej7ssfrfjsca6cyddcr7bpfxizddrdrx2jxfcyd.onion:8333,879.875
wownvnda7ugyqmcs42dr5g4zdyufcsfxhliz3zbwctzgspxzqh4xlqqd.onion:8333,719.320652173913
wskggmzosytxgmmbh4fd2ahzkhzbura5zgmb5heyv4pukhh6evyublqd.onion:8333,850.2990654205607
wzrllfahzqqyd7hnh4t6jxx7ujpnl3mgj6gnht2siauio5ty6a7ja2id.onion:8333,664.7522935779816
x5b7ntazo2tvgedsbvekxkx4mxmh7vvoox2lyki3sxhbfzjc76gn3cqd.onion:8333,785.2686567164179
xlrtxftctoonthjefhukm5kyig7kb33kqvu2xbhmjhyyffbyinixtiad.onion:8333,597.4277456647399
xoyjckjrhsj66mev5243wn57pc2w3v5nigkgjd5miumfjulmmgfauaad.onion:8333,970.5357142857143
xsmcxs6rqwhgd3hur6jczabj4iy6xxt4xowfcnbnkhxaiylrkxowypqd.onion:8333,867.9540229885057
xzptkehjksfbe2ub4h5rdl6pwu26duwqj3fkkeu6gcwxbpy3mdhgqwqd.onion:8333,722.855421686747
yettfzp2vanmkehwxeaugotqcsg3wsomcargvetk4nhwnebrpq7ah2qd.onion:8333,1225.5882352941176
yi32omh7hh54oeot4i2ze2tif4l4cwdhzxxn4bzmtqrotfxrepttfead.onion:8333,1210.4102564102564
yi4gxqy63csutkea3zss2oryz4get22hcfginwcejy65g35ec5t4uzad.onion:8333,636.6037735849056
yw6vuk7pmt4pumygzebrrcmky5no6c35ko7e6uwz7lkoamhesimezrqd.onion:8333,1300.7183673469387
zckmqv4wfc3hpaczkxsa5lzrakd4b2rm4ohgalmi42cu6u6nnnueihqd.onion:8333,1183.5
zhea7pvhuzw4cte7pkd7u6lwjyiqczxi7wgvzhfovtjd7qwdc24pleqd.onion:8333,875.1283783783783
zj4ontnxqdmq5sdbfwclmg4wophev56knliiqqtjogof4d7bygmfkoid.onion:8333,788.4605263157895
zuoml3m3jdkoh5bdrwfecnew5f4mrlcwhmhkn456qsa72cp274pbgtqd.onion:8333,1354.5333333333333
